,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y
20,17045.0,5293.0,4022.0,5501.0,6585.0,,,3629.0,3646.0,4707.0,3786.0,3084.0,4770.0,4552.0,4891.0,6542.0,6898.0,7503.0,23777.0,4904.0,24595.0,,,8258.0,8684.0,8079.0,9744.0,10851.0,9127.0,8682.0,5627.0,8029.0,8594.0,4348.0,3985.0,6466.0,4407.0,5282.0,,,10607.0,7921.0,16771.0,,8009.0,13175.0,,,11132,2152.0,3464.0,12579.0,5206.0,9074.0,14852.0,5720.0,12515.0,7734.0,9515.0,4093.0,11541.0,8170.0,4186.0,4201.0,5449.0,6907.0,3827.0,6567.0,7421.0,4060.0,9141.0,10155.0,4669.0,9867.0,6456.0,10167.0,4245.0,6405.0,6688.0,4427.0,3288.0,10663.0,6163.0,12456.0,8285.0,10989.0,7241.0,,4376.0,12461.0,7894.0,5050.0,12741.0,10793.0,6740.0,5131.0,,11177.0,9816.0,4461.0
21,18334.0,5750.0,4513.0,6483.0,6585.0,,,3911.0,3854.0,4994.0,3786.0,3485.0,4770.0,5210.0,5326.0,8041.0,7201.0,8444.0,25741.0,,26058.0,,,10036.0,9751.0,8079.0,9744.0,12653.0,9127.0,8682.0,5627.0,10148.0,8594.0,4348.0,3985.0,6466.0,4550.0,5282.0,,,11860.0,9394.0,16771.0,,8707.0,17086.0,,,11132,2309.0,4298.0,13236.0,5206.0,9074.0,16505.0,5720.0,13371.0,9447.0,10975.0,6394.0,11918.0,8925.0,4186.0,4726.0,6644.0,7697.0,3909.0,6737.0,8569.0,4188.0,10372.0,12981.0,4975.0,9867.0,6716.0,10167.0,4353.0,6405.0,6688.0,4922.0,4353.0,12814.0,6163.0,12959.0,9330.0,12205.0,7731.0,,5257.0,12461.0,8671.0,6050.0,13712.0,11402.0,8342.0,5391.0,,12180.0,9816.0,4461.0
22,18918.0,5750.0,5380.0,7051.0,7324.0,,,3911.0,4235.0,4994.0,3786.0,3485.0,4770.0,5210.0,5845.0,8041.0,11006.0,8444.0,25741.0,,26691.0,,,10036.0,10892.0,8721.0,9831.0,12653.0,10381.0,9636.0,5627.0,11271.0,9077.0,5169.0,3985.0,6466.0,5245.0,5282.0,,,12503.0,9478.0,,,9344.0,17086.0,,,11132,2309.0,4298.0,16203.0,5687.0,9074.0,16505.0,6164.0,14891.0,10508.0,10975.0,6394.0,12328.0,9584.0,,5076.0,6644.0,11462.0,4100.0,,9411.0,4666.0,10372.0,12981.0,4975.0,9867.0,7296.0,10167.0,4353.0,,8161.0,5091.0,4716.0,13669.0,6163.0,14207.0,9330.0,12205.0,8895.0,,5417.0,14153.0,8671.0,6050.0,13712.0,11402.0,8449.0,5983.0,,13160.0,9829.0,4461.0
23,20900.0,5750.0,5380.0,7051.0,7658.0,,,4663.0,4235.0,4994.0,,3642.0,4789.0,5699.0,5845.0,8041.0,11431.0,8444.0,26412.0,,28577.0,,,10389.0,11750.0,10711.0,10205.0,13803.0,,11269.0,5627.0,11426.0,9854.0,5169.0,4226.0,7879.0,5289.0,5777.0,,,13854.0,10187.0,,,,20172.0,,,11132,,5025.0,16203.0,6517.0,9623.0,16505.0,,15292.0,10508.0,11982.0,6394.0,13234.0,10596.0,,6443.0,6644.0,12090.0,4709.0,,9473.0,4951.0,10372.0,12981.0,4975.0,9867.0,8060.0,11478.0,4555.0,,9132.0,5091.0,5784.0,,6898.0,16180.0,11048.0,13222.0,10209.0,,7142.0,15601.0,,6750.0,14807.0,11731.0,8449.0,6166.0,,14096.0,9829.0,4963.0
24,21898.0,6589.0,5704.0,7332.0,7658.0,,,4663.0,5056.0,4994.0,,3642.0,5273.0,6259.0,6493.0,8328.0,12428.0,10075.0,28373.0,,28577.0,,,13203.0,12617.0,12333.0,11195.0,13803.0,,12050.0,6971.0,12774.0,11819.0,6868.0,4483.0,11838.0,5329.0,5777.0,,,15634.0,12424.0,,,,20457.0,,,14842,,5455.0,19453.0,6517.0,9623.0,16946.0,,15292.0,11677.0,13313.0,6394.0,15659.0,10596.0,,,8521.0,12090.0,6487.0,,9473.0,4997.0,11741.0,14375.0,6193.0,10295.0,8401.0,11943.0,4555.0,,9132.0,5307.0,6136.0,,6898.0,16180.0,11048.0,14539.0,10209.0,,7142.0,17288.0,,6750.0,15924.0,11774.0,10262.0,6568.0,,16633.0,10657.0,6035.0
25,21898.0,6589.0,6741.0,7332.0,8065.0,,,4663.0,6029.0,4994.0,,3642.0,5953.0,6259.0,7251.0,8847.0,13243.0,10075.0,30319.0,,28577.0,,,13203.0,12921.0,12333.0,12291.0,14139.0,,12050.0,7490.0,13159.0,11819.0,7232.0,4666.0,,6370.0,5777.0,,,18212.0,12424.0,,,,22663.0,,,14842,,5955.0,20406.0,8172.0,12118.0,17090.0,,15344.0,12023.0,13880.0,8284.0,16239.0,12399.0,,,8521.0,13259.0,7622.0,,10874.0,6208.0,12752.0,15042.0,7711.0,10295.0,9971.0,12186.0,4678.0,,10199.0,5307.0,6320.0,,7241.0,17303.0,12220.0,,11427.0,,7748.0,20454.0,,7607.0,18785.0,11774.0,10262.0,6568.0,,16633.0,11340.0,6035.0
26,22116.0,6589.0,6741.0,7332.0,,,,,6029.0,,,,6454.0,7099.0,9863.0,8847.0,15174.0,11154.0,31423.0,,32398.0,,,13763.0,13498.0,,14375.0,,,16015.0,8666.0,13159.0,15350.0,7838.0,4846.0,,6842.0,6326.0,,,19171.0,15197.0,,,,22663.0,,,17176,,5955.0,21615.0,8172.0,14438.0,20516.0,,17413.0,14412.0,14333.0,8284.0,16262.0,12926.0,,,8561.0,14432.0,7622.0,,10874.0,6403.0,12752.0,16627.0,,10973.0,11232.0,12186.0,5308.0,,10813.0,5913.0,7632.0,,7241.0,17303.0,12609.0,,12469.0,,7804.0,21582.0,,8424.0,18785.0,,11871.0,6872.0,,19418.0,11810.0,7276.0
27,24060.0,7688.0,7973.0,7332.0,,,,,6714.0,,,,6454.0,7761.0,10532.0,9674.0,15174.0,13011.0,,,32398.0,,,14894.0,15215.0,,16102.0,,,18646.0,10044.0,13159.0,16584.0,9829.0,4846.0,,7697.0,6449.0,,,19999.0,15992.0,,,,23677.0,,,17176,,6309.0,23644.0,8778.0,15425.0,21495.0,,17413.0,14662.0,14333.0,9405.0,16743.0,13985.0,,,9504.0,15593.0,7622.0,,10874.0,6717.0,13549.0,16627.0,,,13743.0,12186.0,,,12390.0,5913.0,7632.0,,9096.0,17509.0,14894.0,,13020.0,,9471.0,21582.0,,8424.0,19560.0,,12147.0,7849.0,,19418.0,12019.0,7790.0
28,24060.0,7841.0,8208.0,8126.0,,,,,7635.0,,,,6454.0,7761.0,10855.0,9674.0,15174.0,16067.0,,,32667.0,,,14894.0,15215.0,,16540.0,,,19882.0,10044.0,15284.0,18062.0,9829.0,4951.0,,8524.0,6626.0,,,20337.0,,,,,25537.0,,,18312,,6309.0,24425.0,11843.0,,21495.0,,,18046.0,14333.0,10054.0,17245.0,13985.0,,,9504.0,15593.0,9437.0,,12415.0,6717.0,15576.0,19697.0,,,13743.0,13412.0,,,12390.0,5931.0,8410.0,,9096.0,20023.0,14894.0,,13940.0,,9471.0,24544.0,,8424.0,20046.0,,12147.0,9220.0,,,,8034.0
29,26028.0,,8208.0,8437.0,,,,,7635.0,,,,6745.0,,,9674.0,16074.0,16067.0,,,33161.0,,,15252.0,16032.0,,16540.0,,,19882.0,11292.0,15284.0,18602.0,9829.0,4951.0,,8817.0,7717.0,,,20337.0,,,,,26896.0,,,21920,,6971.0,24425.0,11843.0,,21920.0,,,20267.0,15926.0,11586.0,17245.0,15051.0,,,10080.0,15593.0,9437.0,,12415.0,6717.0,15985.0,20462.0,,,16548.0,13913.0,,,12522.0,5931.0,8410.0,,9168.0,20053.0,18412.0,,13940.0,,10128.0,,,9200.0,21595.0,,12913.0,9220.0,,,,8034.0
30,,,8820.0,9753.0,,,,,8080.0,,,,7328.0,,,9779.0,16074.0,16067.0,,,34012.0,,,15393.0,17443.0,,16952.0,,,21500.0,13441.0,19151.0,19787.0,10275.0,5153.0,,8817.0,7965.0,,,21359.0,,,,,26896.0,,,22321,,6971.0,24694.0,11992.0,,21920.0,,,20670.0,15926.0,11991.0,17349.0,16691.0,,,10429.0,16102.0,10759.0,,13980.0,7312.0,15985.0,,,,16548.0,13913.0,,,,5931.0,,,9168.0,20654.0,18412.0,,14961.0,,11063.0,,,9200.0,21595.0,,12966.0,11432.0,,,,8034.0
31,,,9282.0,9753.0,,,,,8080.0,,,,7328.0,,,9779.0,16795.0,16737.0,,,34012.0,,,15871.0,18106.0,,16952.0,,,24463.0,13441.0,19686.0,19787.0,11548.0,5153.0,,9407.0,8660.0,,,21359.0,,,,,,,,23174,,7103.0,25835.0,13022.0,,22604.0,,,21251.0,18700.0,12291.0,19244.0,16691.0,,,10749.0,16903.0,11275.0,,14542.0,,17913.0,,,,17302.0,14440.0,,,,5931.0,,,10558.0,,,,14961.0,,,,,,21595.0,,14118.0,12322.0,,,,8489.0
32,,,,9753.0,,,,,8447.0,,,,7328.0,,,,18370.0,19436.0,,,35422.0,,,16523.0,18591.0,,16952.0,,,25331.0,17556.0,21079.0,20356.0,12104.0,6108.0,,9407.0,8879.0,,,,,,,,,,,24446,,7103.0,26803.0,,,23203.0,,,21251.0,19142.0,13562.0,19447.0,18076.0,,,,17941.0,11275.0,,15644.0,,21056.0,,,,18421.0,14770.0,,,,6234.0,,,10558.0,,,,15348.0,,,,,,22268.0,,16902.0,,,,,8700.0
33,,,,10927.0,,,,,8991.0,,,,7328.0,,,,18540.0,19436.0,,,37617.0,,,17266.0,18591.0,,18018.0,,,32125.0,17556.0,21079.0,22128.0,,,,9407.0,9467.0,,,,,,,,,,,25165,,7103.0,26803.0,,,,,,24184.0,19142.0,14293.0,19500.0,18076.0,,,,17941.0,13290.0,,17338.0,,21056.0,,,,,16304.0,,,,6234.0,,,10558.0,,,,15348.0,,,,,,,,18751.0,,,,,9861.0
34,,,,11589.0,,,,,9148.0,,,,8244.0,,,,20238.0,19772.0,,,37617.0,,,17955.0,,,18410.0,,,32125.0,17556.0,24082.0,22128.0,,,,9695.0,9467.0,,,,,,,,,,,25165,,7103.0,30644.0,,,,,,24184.0,21017.0,,19500.0,20716.0,,,,,14831.0,,18305.0,,,,,,,16304.0,,,,6234.0,,,,,,,,,,,,,,,18751.0,,,,,9861.0
35,,,,11589.0,,,,,,,,,8477.0,,,,20238.0,19772.0,,,38409.0,,,18206.0,,,,,,,18805.0,24082.0,22374.0,,,,10436.0,9467.0,,,,,,,,,,,26270,,,30676.0,,,,,,,24279.0,,19884.0,21039.0,,,,,14831.0,,18891.0,,,,,,,16304.0,,,,6511.0,,,,,,,,,,,,,,,,,,,,12204.0
36,,,,11589.0,,,,,,,,,8589.0,,,,,,,,38409.0,,,21942.0,,,,,,,19041.0,25416.0,24001.0,,,,10478.0,9798.0,,,,,,,,,,,28522,,,30891.0,,,,,,,24279.0,,,,,,,,15241.0,,18891.0,,,,,,,16304.0,,,,6511.0,,,,,,,,,,,,,,,,,,,,13321.0
37,,,,12541.0,,,,,,,,,8953.0,,,,,,,,39755.0,,,,,,,,,,20512.0,26880.0,,,,,,10876.0,,,,,,,,,,,28522,,,32711.0,,,,,,,24419.0,,,,,,,,15241.0,,18891.0,,,,,,,20820.0,,,,6511.0,,,,,,,,,,,,,,,,,,,,13321.0
38,,,,13064.0,,,,,,,,,9669.0,,,,,,,,40920.0,,,,,,,,,,20512.0,,,,,,,10876.0,,,,,,,,,,,30445,,,35222.0,,,,,,,26214.0,,,,,,,,,,,,,,,,,20820.0,,,,6923.0,,,,,,,,,,,,,,,,,,,,
39,,,,13161.0,,,,,,,,,9669.0,,,,,,,,40920.0,,,,,,,,,,21536.0,,,,,,,11512.0,,,,,,,,,,,31177,,,35222.0,,,,,,,26214.0,,,,,,,,,,,,,,,,,22705.0,,,,6923.0,,,,,,,,,,,,,,,,,,,,
40,,,,14891.0,,,,,,,,,10249.0,,,,,,,,,,,,,,,,,,24582.0,,,,,,,11512.0,,,,,,,,,,,32036,,,,,,,,,,27264.0,,,,,,,,,,,,,,,,,22705.0,,,,7631.0,,,,,,,,,,,,,,,,,,,,
41,,,,14891.0,,,,,,,,,10249.0,,,,,,,,,,,,,,,,,,,,,,,,,11747.0,,,,,,,,,,,36444,,,,,,,,,,29455.0,,,,,,,,,,,,,,,,,,,,,8054.0,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,11186.0,,,,,,,,,,,,,,,,,,,,,,,,,12823.0,,,,,,,,,,,36444,,,,,,,,,,29455.0,,,,,,,,,,,,,,,,,,,,,8165.0,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36444,,,,,,,,,,31342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36444,,,,,,,,,,31719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36444,,,,,,,,,,31719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36444,,,,,,,,,,36022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38285,,,,,,,,,,39340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39871,,,,,,,,,,39340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
