,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y
10,1322.0,2619.0,5516.0,4465.0,2156.0,1794.0,1052.0,2527.0,3085.0,802.0,2731.0,1230.0,3169.0,2764.0,2086.0,9960.0,2192.0,1381,3289.0,1600.0,4087.0,1970.0,1466.0,,1760.0,2542.0,2516.0,1960.0,1935.0,1789.0,2586.0,2536.0,1338.0,2456.0,2228.0,4182.0,2010.0,2036.0,3417.0,1535.0,2099.0,3441.0,4308.0,2512.0,12954.0,2650.0,4490.0,1923.0,2497.0,2660.0,3527.0,3446.0,4030.0,1715.0,2528.0,3698.0,3043.0,3887.0,5000.0,2247.0,715.0,2022.0,2601.0,3109.0,3339.0,2768.0,3208.0,2441.0,2513.0,3578.0,5132.0,1167.0,2361.0,1183.0,9564.0,2343.0,4554.0,1390.0,281.0,2781.0,1429.0,3838.0,1059.0,1254.0,3260.0,1248.0,2332.0,1884.0,2546.0,2233.0,2429.0,5646.0,731.0,4704.0,2387.0,1904.0,1737.0,4302.0,3905.0,2712.0
11,1696.0,3163.0,5700.0,4900.0,3032.0,1821.0,2169.0,2858.0,4409.0,2461.0,2731.0,2746.0,3169.0,3151.0,2086.0,12607.0,2383.0,1381,3289.0,2330.0,5329.0,2255.0,1466.0,,1760.0,2628.0,3187.0,2447.0,2528.0,2327.0,2734.0,3351.0,2182.0,3166.0,3320.0,4882.0,2010.0,2574.0,3417.0,1779.0,2529.0,3441.0,4502.0,2602.0,18185.0,3669.0,4751.0,1923.0,3043.0,2660.0,3527.0,4576.0,4324.0,2421.0,3993.0,3698.0,3981.0,4079.0,6821.0,2247.0,715.0,2574.0,2601.0,3205.0,3423.0,2768.0,3434.0,3010.0,3091.0,4120.0,7001.0,1167.0,2361.0,2132.0,11188.0,2343.0,4791.0,1390.0,1533.0,3347.0,1429.0,4336.0,1734.0,1364.0,3826.0,1248.0,2638.0,1884.0,2546.0,2466.0,2776.0,5646.0,1404.0,6472.0,2956.0,2745.0,2488.0,4302.0,4565.0,3174.0
12,2130.0,3685.0,5757.0,6008.0,3522.0,4039.0,2289.0,2858.0,4535.0,2461.0,3123.0,4195.0,3712.0,3645.0,3315.0,13662.0,2686.0,1724,5180.0,2330.0,5605.0,4584.0,2194.0,,1760.0,3198.0,3748.0,2990.0,2738.0,2499.0,2734.0,3351.0,2368.0,3166.0,3869.0,5671.0,2856.0,3389.0,3960.0,2031.0,2529.0,3441.0,5022.0,3283.0,19603.0,3669.0,5092.0,2668.0,3318.0,3469.0,3527.0,4576.0,4580.0,3358.0,4733.0,4446.0,4027.0,5550.0,7336.0,3062.0,1390.0,2574.0,3988.0,3898.0,4230.0,3622.0,5172.0,3593.0,4239.0,4813.0,8922.0,1685.0,2895.0,2132.0,13108.0,4092.0,6016.0,1827.0,1747.0,3347.0,2894.0,4336.0,1958.0,2728.0,4046.0,,2638.0,2402.0,2546.0,2466.0,2776.0,8236.0,2113.0,6472.0,3812.0,3165.0,2488.0,5713.0,5139.0,3719.0
13,2130.0,3685.0,7578.0,6008.0,3725.0,5018.0,2804.0,3513.0,5987.0,3224.0,3492.0,4195.0,4039.0,4296.0,3315.0,13898.0,3933.0,2330,5180.0,2330.0,7491.0,6333.0,2194.0,,2238.0,3648.0,4546.0,3077.0,3568.0,3171.0,4025.0,3937.0,2368.0,4048.0,4244.0,5671.0,3204.0,3904.0,5990.0,2362.0,4104.0,5146.0,5787.0,3283.0,23694.0,4897.0,5092.0,2668.0,4666.0,3658.0,6278.0,4576.0,5045.0,3948.0,4761.0,4446.0,4622.0,5550.0,8865.0,4215.0,1390.0,3500.0,3988.0,3898.0,4895.0,4907.0,5172.0,4071.0,5465.0,5885.0,9827.0,1685.0,2895.0,2132.0,13780.0,4092.0,6185.0,2063.0,2555.0,4883.0,4028.0,5696.0,1958.0,2728.0,4349.0,,3350.0,2897.0,2722.0,3317.0,3951.0,9244.0,2113.0,8093.0,3930.0,3165.0,3372.0,6227.0,6323.0,4176.0
14,3323.0,4796.0,7578.0,7389.0,3725.0,5505.0,5263.0,3929.0,6135.0,4450.0,3492.0,5335.0,4838.0,4885.0,3315.0,16083.0,3933.0,3306,6826.0,3810.0,7491.0,6867.0,2494.0,,2536.0,3750.0,4546.0,3077.0,3568.0,3332.0,4433.0,4146.0,2368.0,4048.0,4991.0,7264.0,4022.0,3904.0,6059.0,2362.0,4104.0,5901.0,6082.0,3504.0,31730.0,6501.0,6798.0,3494.0,5492.0,3658.0,6278.0,5359.0,5045.0,3948.0,6439.0,4873.0,4622.0,5550.0,9140.0,4415.0,2179.0,5512.0,4695.0,6232.0,5865.0,5027.0,5172.0,4779.0,5465.0,6752.0,11538.0,2190.0,6066.0,3077.0,15012.0,5011.0,6851.0,2741.0,4736.0,4883.0,4336.0,5696.0,4631.0,3822.0,4349.0,,3350.0,2897.0,2819.0,5123.0,3951.0,10398.0,2995.0,8093.0,4894.0,3165.0,3675.0,7807.0,7991.0,4763.0
15,5006.0,5450.0,7578.0,8335.0,3725.0,5505.0,5263.0,3929.0,6962.0,4450.0,3685.0,6354.0,6119.0,5653.0,3952.0,19179.0,4522.0,3306,6826.0,5142.0,7491.0,7345.0,4106.0,,2536.0,3901.0,5802.0,5115.0,4172.0,4619.0,5479.0,4146.0,2669.0,6398.0,6078.0,8722.0,4211.0,3904.0,7088.0,3151.0,4169.0,6455.0,6721.0,3726.0,32291.0,6501.0,7119.0,4011.0,6844.0,3847.0,7844.0,5359.0,6390.0,4833.0,8674.0,4873.0,4622.0,5635.0,10083.0,5387.0,3373.0,6471.0,4695.0,6232.0,6608.0,5027.0,6013.0,4779.0,5465.0,7678.0,11614.0,2190.0,6185.0,3077.0,16091.0,5863.0,8147.0,2741.0,4736.0,5516.0,5031.0,6485.0,4631.0,4201.0,4668.0,,3752.0,3715.0,3513.0,5123.0,4490.0,12140.0,2995.0,9672.0,5129.0,4525.0,3675.0,8422.0,7991.0,5620.0
16,5006.0,5535.0,7578.0,8594.0,3725.0,7353.0,6912.0,4775.0,8316.0,4753.0,3787.0,6354.0,6119.0,5653.0,4528.0,21671.0,5550.0,3306,7849.0,6188.0,11722.0,7705.0,4106.0,,2536.0,4615.0,7022.0,5115.0,4689.0,4813.0,5479.0,5452.0,3481.0,6825.0,9068.0,9189.0,4211.0,4795.0,7088.0,3434.0,4169.0,8588.0,6721.0,3726.0,37882.0,7470.0,7119.0,4099.0,6958.0,4294.0,7844.0,6174.0,7879.0,6335.0,9178.0,5453.0,4622.0,5928.0,11236.0,5387.0,4461.0,8040.0,5053.0,6367.0,8361.0,5791.0,6426.0,5311.0,6235.0,7678.0,11818.0,2190.0,7149.0,3239.0,18241.0,6026.0,9087.0,3974.0,5636.0,6237.0,6710.0,6485.0,4631.0,5394.0,5012.0,,4798.0,5276.0,3513.0,5540.0,4490.0,13661.0,4056.0,11637.0,5636.0,4525.0,5065.0,8422.0,7991.0,6498.0
17,5006.0,8422.0,7824.0,9157.0,4207.0,7614.0,6912.0,4775.0,9557.0,6012.0,4108.0,6354.0,7158.0,5653.0,4528.0,22611.0,5550.0,4209,8332.0,7370.0,11722.0,7705.0,4793.0,,3514.0,4615.0,8001.0,5835.0,4689.0,5484.0,6350.0,7276.0,3481.0,8217.0,11679.0,12460.0,5986.0,5511.0,7562.0,3434.0,6146.0,8864.0,8340.0,5342.0,49411.0,7470.0,7254.0,4328.0,8347.0,5726.0,8735.0,7309.0,9381.0,6335.0,11442.0,5453.0,,6647.0,12831.0,5742.0,4551.0,8793.0,5802.0,7811.0,10680.0,6575.0,6590.0,5923.0,7860.0,8428.0,13437.0,3776.0,7783.0,3239.0,19903.0,7904.0,9746.0,3996.0,5817.0,7572.0,6710.0,7040.0,4631.0,7103.0,5364.0,,4798.0,5276.0,3513.0,,4490.0,13661.0,4056.0,12765.0,6002.0,4525.0,6184.0,9365.0,9218.0,6837.0
18,5987.0,8799.0,8723.0,9378.0,4488.0,8328.0,7466.0,6240.0,11624.0,7228.0,4108.0,8512.0,7158.0,5653.0,4528.0,23690.0,6634.0,4209,9980.0,8449.0,13647.0,7705.0,4793.0,,4140.0,5591.0,8001.0,5835.0,6546.0,6950.0,6350.0,7929.0,4158.0,8217.0,11820.0,12460.0,6889.0,6217.0,8184.0,4370.0,6146.0,10501.0,9242.0,5342.0,,8382.0,7254.0,4598.0,9314.0,6510.0,8949.0,7309.0,10643.0,7603.0,11826.0,6718.0,,6647.0,12831.0,5910.0,4946.0,10136.0,5802.0,8306.0,13018.0,7641.0,6590.0,6389.0,7917.0,8703.0,16281.0,4611.0,8550.0,4437.0,20489.0,8820.0,10592.0,3996.0,8648.0,7572.0,6710.0,7433.0,6562.0,7993.0,5452.0,,5411.0,5276.0,5667.0,,5625.0,15242.0,5230.0,13604.0,6237.0,4525.0,6184.0,9365.0,9218.0,6837.0
19,6083.0,8944.0,8723.0,10365.0,4488.0,9778.0,8584.0,6240.0,12269.0,8860.0,4697.0,9815.0,9115.0,7954.0,4831.0,24765.0,7727.0,4930,10869.0,8449.0,14115.0,10166.0,5774.0,,4520.0,5690.0,11337.0,5835.0,6546.0,8849.0,6425.0,9490.0,4309.0,9253.0,12116.0,12460.0,7436.0,6942.0,9679.0,6139.0,6146.0,12269.0,,6032.0,,8382.0,8347.0,4765.0,11067.0,6510.0,10661.0,9110.0,12066.0,7603.0,14957.0,8083.0,,8482.0,13839.0,6938.0,5343.0,10136.0,5947.0,8605.0,13445.0,8292.0,6590.0,6901.0,9274.0,9038.0,16821.0,4785.0,8645.0,4758.0,23434.0,10610.0,10592.0,5623.0,8648.0,7572.0,7248.0,7433.0,6562.0,7993.0,5452.0,,5411.0,6036.0,5667.0,,6268.0,16264.0,5230.0,13604.0,7103.0,5397.0,7302.0,9365.0,11118.0,10196.0
