,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y
0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,1400.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,1400.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,1400.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,1400.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
1,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,566.6666666666666,500.0,502.22222222222223,502.22222222222223,500.0,501.8888888888889,500.0,1403.0,500.0,508.8888888888889,500.0,500.0,500.0,500.0,500.0,500.0,574.3333333333334,500.0,500.0,500.0,502.22222222222223,578.8888888888889,559.4444444444445,564.3333333333334,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,513.4444444444445,1403.0,500.0,500.0,502.22222222222223,500.0,500.0,522.4444444444445,500.0,611.6666666666666,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,501.8888888888889,502.22222222222223,563.4444444444445,500.0,500.0,500.0,500.0,500.0,500.0,502.22222222222223,500.0,571.1111111111111,1404.0,500.0,515.5555555555555,636.8888888888889,500.0,500.0,500.0,560.0,500.0,500.0,500.0,500.0,500.0,606.0,501.1111111111111,500.0,500.0,1443.2222222222222,500.0,693.7777777777778,500.0,500.0,500.0,500.0,500.0
2,580.6666666666666,565.3333333333334,593.3333333333334,568.4444444444445,644.7777777777778,614.5555555555555,578.7777777777778,571.0,573.0,695.4444444444445,576.8888888888889,584.2222222222222,589.0,572.4444444444445,591.0,585.3333333333334,1862.3333333333333,620.2222222222222,625.2222222222222,588.3333333333334,587.5555555555555,579.1111111111111,564.5555555555555,579.4444444444445,571.7777777777778,646.3333333333334,592.0,614.2222222222222,568.8888888888889,584.8888888888889,656.2222222222222,660.1111111111111,715.6666666666666,579.8888888888889,585.8888888888889,573.6666666666666,572.2222222222222,569.8888888888889,574.8888888888889,569.6666666666666,593.2222222222222,582.8888888888889,587.7777777777778,576.3333333333334,623.6666666666666,1910.2222222222222,589.8888888888889,591.0,623.0,573.5555555555555,582.3333333333334,597.8888888888889,571.0,732.7777777777778,573.7777777777778,567.8888888888889,556.4444444444445,589.4444444444445,576.3333333333334,577.1111111111111,574.4444444444445,579.0,559.7777777777778,575.2222222222222,572.1111111111111,652.6666666666666,572.1111111111111,566.1111111111111,613.6666666666666,577.6666666666666,585.2222222222222,575.5555555555555,576.6666666666666,589.0,630.2222222222222,1880.7777777777778,563.6666666666666,635.0,721.1111111111111,582.8888888888889,590.3333333333334,587.4444444444445,644.0,579.1111111111111,547.3333333333334,578.8888888888889,565.5555555555555,573.1111111111111,694.1111111111111,707.1111111111111,572.8888888888889,582.4444444444445,2017.111111111111,620.8888888888889,751.4444444444445,556.5555555555555,566.7777777777778,574.5555555555555,574.2222222222222,583.6666666666666
3,858.4444444444445,925.1111111111111,899.1111111111111,902.4444444444445,910.7777777777778,925.4444444444445,871.8888888888889,1021.7777777777778,845.3333333333334,968.3333333333334,874.5555555555555,871.2222222222222,845.1111111111111,861.1111111111111,898.5555555555555,905.7777777777778,2348.222222222222,913.0,916.5555555555555,917.0,892.0,864.8888888888889,1016.6666666666666,854.3333333333334,929.3333333333334,944.2222222222222,881.6666666666666,1007.7777777777778,919.6666666666666,908.8888888888889,998.8888888888889,1006.4444444444445,1007.5555555555555,919.4444444444445,863.8888888888889,912.5555555555555,874.3333333333334,836.8888888888889,878.0,920.8888888888889,1008.3333333333334,928.8888888888889,917.3333333333334,983.1111111111111,880.2222222222222,2526.1111111111113,920.2222222222222,882.7777777777778,955.8888888888889,964.4444444444445,1018.2222222222222,961.8888888888889,915.8888888888889,1108.6666666666667,833.0,850.5555555555555,852.1111111111111,862.0,938.7777777777778,889.3333333333334,935.8888888888889,851.1111111111111,885.0,796.1111111111111,855.2222222222222,999.2222222222222,872.4444444444445,869.0,903.5555555555555,868.3333333333334,967.2222222222222,854.7777777777778,952.4444444444445,860.8888888888889,918.0,2432.4444444444443,852.4444444444445,1050.7777777777778,1064.6666666666667,894.1111111111111,972.1111111111111,904.1111111111111,963.1111111111111,891.3333333333334,828.8888888888889,875.6666666666666,875.7777777777778,842.5555555555555,1044.2222222222222,1020.1111111111111,899.7777777777778,862.3333333333334,2553.8888888888887,1000.6666666666666,1005.8888888888889,882.0,886.2222222222222,891.5555555555555,905.3333333333334,988.7777777777778
4,1139.3333333333333,1185.3333333333333,1273.111111111111,1164.3333333333333,1341.3333333333333,1288.888888888889,1143.0,1358.2222222222222,1178.0,1306.4444444444443,1113.888888888889,1180.888888888889,1143.111111111111,1191.3333333333333,1131.0,1219.3333333333333,3116.4444444444443,1286.0,1158.0,1329.888888888889,1254.6666666666667,1110.7777777777778,1267.4444444444443,1234.4444444444443,1012.7777777777778,1248.3333333333333,1330.3333333333333,1371.7777777777778,1208.2222222222222,1300.4444444444443,1291.5555555555557,1288.888888888889,1439.3333333333333,1237.4444444444443,1089.888888888889,1309.7777777777778,1156.3333333333333,1106.5555555555557,1161.5555555555557,1270.888888888889,1319.6666666666667,1364.6666666666667,1263.888888888889,1231.0,1187.3333333333333,3205.1111111111113,1384.0,1155.888888888889,1220.7777777777778,1249.5555555555557,1305.7777777777778,1213.6666666666667,1327.2222222222222,1432.888888888889,1228.4444444444443,1172.4444444444443,1207.0,1115.0,1226.5555555555557,1159.888888888889,1265.6666666666667,1227.111111111111,1112.7777777777778,1066.3333333333333,1265.7777777777778,1341.6666666666667,1328.111111111111,1115.5555555555557,1265.888888888889,1292.3333333333333,1354.2222222222222,1122.7777777777778,1145.111111111111,1146.4444444444443,1278.0,2928.0,1142.4444444444443,1364.111111111111,1392.5555555555557,1224.4444444444443,1320.0,1176.0,1382.111111111111,1187.5555555555557,1282.2222222222222,1216.6666666666667,1160.4444444444443,1189.0,1590.6666666666667,1353.888888888889,1310.5555555555557,1150.7777777777778,3142.8888888888887,1245.888888888889,1362.3333333333333,1295.5555555555557,1319.0,1276.7777777777778,1230.3333333333333,1307.4444444444443
5,1528.0,1444.888888888889,1611.2222222222222,1434.7777777777778,1612.7777777777778,1560.5555555555557,1466.5555555555557,1618.5555555555557,1522.6666666666667,1673.4444444444443,1496.6666666666667,1520.3333333333333,1441.111111111111,1501.7777777777778,1554.4444444444443,1530.888888888889,3743.0,1536.4444444444443,1540.4444444444443,1721.4444444444443,1503.7777777777778,1557.6666666666667,1691.111111111111,1570.2222222222222,,1613.7777777777778,1654.5555555555557,1731.0,1511.2222222222222,1604.7777777777778,1751.2222222222222,1577.5555555555557,1732.7777777777778,1541.3333333333333,1348.4444444444443,1626.2222222222222,1630.888888888889,1465.888888888889,1523.0,1508.0,1616.0,1642.0,1559.111111111111,1499.111111111111,1457.0,4002.1111111111113,1671.4444444444443,1485.888888888889,1546.7777777777778,1519.6666666666667,1645.7777777777778,1526.888888888889,1654.6666666666667,1862.6666666666667,1468.7777777777778,1622.111111111111,1621.2222222222222,1389.5555555555557,1515.5555555555557,1432.0,1545.888888888889,1697.6666666666667,1421.7777777777778,1400.4444444444443,1537.6666666666667,1691.7777777777778,1591.4444444444443,1466.7777777777778,1620.4444444444443,1665.6666666666667,1665.6666666666667,1377.7777777777778,1464.888888888889,1552.111111111111,1583.2222222222222,3610.3333333333335,1449.2222222222222,1632.4444444444443,1673.6666666666667,1492.111111111111,1681.5555555555557,1474.4444444444443,1662.2222222222222,1617.888888888889,1558.7777777777778,1467.4444444444443,1448.5555555555557,1477.6666666666667,1914.888888888889,1668.3333333333333,1562.4444444444443,1480.888888888889,3859.4444444444443,1622.111111111111,1672.888888888889,1631.4444444444443,1604.3333333333333,1617.4444444444443,1557.2222222222222,1605.4444444444443
6,1801.5555555555557,1763.7777777777778,1883.7777777777778,1696.3333333333333,1938.5555555555557,1890.4444444444443,1782.2222222222222,2009.7777777777778,1804.0,2000.4444444444443,1789.4444444444443,1964.0,1657.5555555555557,1800.4444444444443,1845.5555555555557,1823.4444444444443,4432.0,1920.7777777777778,1869.7777777777778,2093.777777777778,1907.5555555555557,1913.4444444444443,1952.888888888889,1946.7777777777778,,1889.888888888889,1971.7777777777778,2041.3333333333333,1893.6666666666667,1933.5555555555557,2053.8888888888887,1859.0,2130.4444444444443,1905.6666666666667,1665.0,1923.0,1931.7777777777778,1713.4444444444443,1788.5555555555557,1896.3333333333333,1897.111111111111,2030.7777777777778,1864.0,1807.5555555555557,1695.2222222222222,4768.0,2040.888888888889,1773.4444444444443,1839.6666666666667,1896.5555555555557,1993.888888888889,1851.111111111111,1921.7777777777778,2119.222222222222,1883.3333333333333,2054.5555555555557,1957.3333333333333,1726.888888888889,1868.888888888889,1690.111111111111,1883.888888888889,1964.6666666666667,1717.4444444444443,1667.7777777777778,1910.0,2045.2222222222222,2086.6666666666665,1730.2222222222222,1902.7777777777778,1929.888888888889,1988.5555555555557,1678.111111111111,1755.111111111111,1833.7777777777778,1878.888888888889,4135.888888888889,1911.4444444444443,2014.6666666666667,2042.7777777777778,1804.2222222222222,1959.0,1782.6666666666667,1990.4444444444443,1872.7777777777778,1819.888888888889,1871.111111111111,1736.4444444444443,1861.5555555555557,2258.222222222222,1880.5555555555557,1886.888888888889,1782.7777777777778,4613.333333333333,1866.2222222222222,2001.7777777777778,1933.6666666666667,1849.2222222222222,1988.4444444444443,1867.3333333333333,1892.7777777777778
7,2074.8888888888887,2274.6666666666665,2249.5555555555557,2016.0,2334.3333333333335,2232.0,2013.888888888889,2272.1111111111113,2086.8888888888887,2336.6666666666665,2088.4444444444443,2265.0,1965.111111111111,2127.4444444444443,2075.8888888888887,2071.222222222222,4962.222222222223,2190.222222222222,2152.5555555555557,2663.8888888888887,2207.0,2337.6666666666665,2309.5555555555557,2310.4444444444443,,2159.777777777778,2295.6666666666665,2382.0,2256.3333333333335,2319.5555555555557,2374.3333333333335,2296.8888888888887,2445.777777777778,2169.222222222222,1922.0,2234.5555555555557,2205.1111111111113,1991.0,2051.777777777778,2123.4444444444443,2295.222222222222,2398.777777777778,2228.5555555555557,2149.777777777778,2013.3333333333333,5575.444444444444,2346.3333333333335,2059.8888888888887,2189.0,2169.777777777778,2276.3333333333335,2155.5555555555557,2444.5555555555557,2640.3333333333335,2140.5555555555557,2556.0,2240.6666666666665,2024.5555555555557,2127.5555555555557,1961.7777777777778,2206.3333333333335,2344.1111111111113,2109.6666666666665,1926.888888888889,2226.8888888888887,2353.5555555555557,2327.5555555555557,1978.111111111111,2201.4444444444443,2252.0,2272.777777777778,1952.5555555555557,2126.5555555555557,2100.1111111111113,2193.8888888888887,4787.0,2226.777777777778,2490.6666666666665,2331.3333333333335,2118.6666666666665,2500.0,2051.0,2350.4444444444443,2184.777777777778,2264.5555555555557,2245.3333333333335,1956.6666666666667,2244.4444444444443,2665.8888888888887,2203.777777777778,2122.6666666666665,2102.0,5180.666666666667,2159.222222222222,2478.222222222222,2257.8888888888887,2150.5555555555557,2305.5555555555557,2167.777777777778,2278.222222222222
8,2484.3333333333335,2563.8888888888887,2491.222222222222,2451.6666666666665,2753.4444444444443,2540.222222222222,2376.1111111111113,2734.4444444444443,2412.8888888888887,2623.3333333333335,2422.777777777778,2723.777777777778,2412.0,2448.222222222222,2391.1111111111113,2381.3333333333335,5608.333333333333,2488.4444444444443,2559.0,3032.222222222222,2459.5555555555557,2679.0,2644.5555555555557,2715.0,,2539.777777777778,2801.8888888888887,2754.3333333333335,2643.8888888888887,2673.4444444444443,2991.0,2600.1111111111113,2770.777777777778,2493.222222222222,2390.8888888888887,2591.777777777778,2715.777777777778,2313.4444444444443,2317.5555555555557,2626.5555555555557,2670.6666666666665,2774.222222222222,2531.3333333333335,2562.777777777778,2491.5555555555557,6070.777777777777,2695.777777777778,2411.8888888888887,2536.3333333333335,2600.0,2592.6666666666665,2534.8888888888887,2763.777777777778,3059.1111111111113,2434.6666666666665,2937.6666666666665,2672.3333333333335,2338.8888888888887,2386.4444444444443,2218.4444444444443,2617.4444444444443,2679.5555555555557,2409.5555555555557,2278.222222222222,2603.6666666666665,2711.3333333333335,2641.777777777778,2305.6666666666665,2651.777777777778,2626.0,2648.3333333333335,2275.777777777778,2500.222222222222,2403.0,2530.777777777778,5315.888888888889,2706.8888888888887,2948.0,2732.6666666666665,2443.222222222222,2796.777777777778,2486.8888888888887,2688.0,2434.5555555555557,2669.777777777778,2603.3333333333335,2381.6666666666665,2493.3333333333335,3140.3333333333335,2675.3333333333335,2522.5555555555557,2518.6666666666665,5927.888888888889,2523.222222222222,2785.5555555555557,2596.5555555555557,2540.8888888888887,2710.5555555555557,2497.1111111111113,2541.1111111111113
9,2905.6666666666665,2832.222222222222,3008.5555555555557,2719.0,3082.1111111111113,2876.6666666666665,2706.0,3082.8888888888887,2688.4444444444443,3198.777777777778,2713.5555555555557,3062.0,2700.0,2746.3333333333335,2794.0,2823.6666666666665,6363.888888888889,2808.6666666666665,2890.6666666666665,3341.6666666666665,2868.1111111111113,2939.222222222222,2990.0,3037.0,,2978.6666666666665,3150.6666666666665,3178.777777777778,2984.777777777778,3141.1111111111113,3298.8888888888887,3062.6666666666665,3241.5555555555557,2885.222222222222,2736.777777777778,2894.4444444444443,3071.3333333333335,2749.0,2576.6666666666665,3026.8888888888887,3090.222222222222,3139.3333333333335,2874.8888888888887,2841.777777777778,2811.222222222222,6739.888888888889,3016.222222222222,2765.6666666666665,2955.777777777778,2891.5555555555557,3029.4444444444443,2776.8888888888887,3229.222222222222,3412.8888888888887,2774.5555555555557,3274.6666666666665,2994.1111111111113,2647.777777777778,2732.777777777778,2676.222222222222,2925.8888888888887,2990.1111111111113,2862.3333333333335,2567.5555555555557,2925.222222222222,3195.777777777778,2952.8888888888887,2650.5555555555557,3095.4444444444443,2973.8888888888887,3156.777777777778,2640.777777777778,2797.6666666666665,2769.222222222222,2896.5555555555557,6011.0,3090.6666666666665,3274.3333333333335,3101.1111111111113,2949.4444444444443,3215.5555555555557,2746.5555555555557,2966.5555555555557,2827.3333333333335,3062.3333333333335,2923.5555555555557,2675.5555555555557,2909.4444444444443,3496.222222222222,3079.777777777778,2843.777777777778,2810.8888888888887,6615.444444444444,2836.1111111111113,3235.1111111111113,2928.1111111111113,2825.1111111111113,3186.5555555555557,2782.4444444444443,3098.222222222222
